updated;price
2015-10-03;54.8986
2015-10-02;54.1653
2015-10-01;54.7142
2015-09-30;55.2779
2015-09-29;54.4908
2015-09-26;54.3311
2015-09-25;55.3992
2015-09-24;54.9449
2015-09-23;55.1939
2015-09-22;55.0318
2015-09-19;54.928
2015-09-18;54.0698
2015-09-17;54.7933
2015-09-16;56.2104
2015-09-15;56.5367
2015-09-12;56.4088
2015-09-11;56.695
2015-09-10;56.0387
2015-09-09;57.2942
2015-09-08;57.3612
2015-09-05;56.8614
2015-09-04;55.7049
2015-09-03;55.686
2015-09-02;54.5352
2015-09-01;55.0297
2015-08-29;55.0109
2015-08-28;56.0916
2015-08-27;57.9599
2015-08-26;58.4394
2015-08-25;58.7522
2015-08-22;55.4082
2015-08-21;53.9767
2015-08-20;52.9058
2015-08-19;52.9895
2015-08-18;52.6343
2015-08-15;52.229
2015-08-14;51.3881
2015-08-13;52.2224
2015-08-12;50.655
2015-08-11;51.743
2015-08-08;51.1599
2015-08-07;51.1509
2015-08-06;50.4228
2015-08-05;50.7282
2015-08-04;50.3102
2015-08-01;48.5798
2015-07-31;47.5098
2015-07-30;48.345
2015-07-29;48.7104
2015-07-28;47.6389
2015-07-25;46.8044
2015-07-24;46.3329
2015-07-23;46.0756
2015-07-22;45.8385
2015-07-21;45.7284
2015-07-18;45.8424
2015-07-17;45.9611
2015-07-16;45.8356
2015-07-15;46.2085
2015-07-14;45.8642
2015-07-11;46.3963
2015-07-10;46.9553
2015-07-09;47.0422
2015-07-08;46.5973
2015-07-07;46.0255
2015-07-04;45.1797
2015-07-03;45.0488
2015-07-02;45.2179
2015-07-01;45.7228
2015-06-30;45.2021
2015-06-27;44.4276
2015-06-26;44.1144
2015-06-25;43.6455
2015-06-24;43.824
2015-06-23;43.5051
2015-06-20;43.6853
2015-06-19;43.4567
2015-06-18;43.5572
2015-06-17;43.7454
2015-06-16;44.7513
2015-06-12;44.1526
2015-06-11;44.5906
2015-06-10;44.9329
2015-06-09;44.6793
2015-06-06;45.0854
2015-06-05;44.3421
2015-06-04;42.7206
2015-06-03;42.9023
2015-06-02;42.5635
2015-05-30;42.7794
2015-05-29;42.1835
2015-05-28;41.4695
2015-05-27;41.0208
2015-05-26;40.9909
2015-05-23;41.2084
2015-05-22;41.2924
2015-05-21;41.1622
2015-05-20;40.9797
2015-05-19;41.126
2015-05-16;41.8436
2015-05-15;42.0148
2015-05-14;41.3511
2015-05-13;42.4001
2015-05-12;42.2873
2015-05-09;42.2873
2015-05-08;42.2124
2015-05-07;41.7261
2015-05-06;43.029
2015-05-05;43.0371
2015-05-02;43.0371
2015-05-01;43.0371
2015-04-30;43.404
2015-04-29;43.9143
2015-04-28;43.166
2015-04-25;42.1079
2015-04-24;43.0278
2015-04-23;44.8643
2015-04-22;45.107
2015-04-21;43.3968
2015-04-18;42.5136
2015-04-17;41.6421
2015-04-16;42.2498
2015-04-15;43.3938
2015-04-14;43.4173
2015-04-11;42.4345
2015-04-10;43.6834
2015-04-09;45.0319
2015-04-08;46.1241
2015-04-07;47.4806
2015-04-04;47.415
2015-04-03;47.6646
2015-04-02;48.5997
2015-04-01;47.9897
2015-03-31;48.824
2015-03-28;48.322
2015-03-27;47.6279
2015-03-26;47.9611
2015-03-25;49.1622
2015-03-24;49.4882
2015-03-21;49.6704
2015-03-20;49.5391
2015-03-19;50.5944
2015-03-18;50.8636
2015-03-17;51.2385
2015-03-14;50.5101
2015-03-13;50.3215
2015-03-12;51.6605
2015-03-11;49.8192
2015-03-10;49.9283
2015-03-07;49.9283
2015-03-06;51.6134
2015-03-05;51.6676
2015-03-04;52.0706
2015-03-03;51.8972
2015-02-28;51.3487
2015-02-27;51.1314
2015-02-26;52.6746
2015-02-25;53.2274
2015-02-24;52.0193
2015-02-21;52.0193
2015-02-20;52.3823
2015-02-19;52.3732
2015-02-18;52.9898
2015-02-17;52.838
2015-02-14;54.7104
2015-02-13;55.4409
2015-02-12;55.1568
2015-02-11;55.1155
2015-02-10;55.4208
2015-02-07;56.3028
2015-02-06;58.4672
2015-02-05;55.7494
2015-02-04;57.8117
2015-02-03;59.1802
2015-01-31;58.4888
2015-01-30;58.3078
2015-01-29;56.9218
2015-01-28;57.3928
2015-01-27;55.4844
2015-01-24;53.6274
2015-01-23;55.4472
2015-01-22;55.7092
2015-01-21;54.9636
2015-01-20;55.4332
2015-01-17;55.8928
2015-01-16;55.1073
2015-01-15;56.5934
2015-01-14;54.7587
2015-01-13;52.855
2015-01-01;46.9998
2014-12-31;47.0644
2014-12-30;47.0824
2014-12-29;43.2304
2014-12-28;43.2304
2014-12-27;43.2304
2014-12-26;43.7827
2014-12-25;45.2285
2014-12-24;45.4134
2014-12-23;47.1353
2014-12-20;50.8292
2014-12-19;50.2745
2014-12-18;57.8051
2014-12-17;52.2593
2014-12-16;49.283
2014-12-13;47.9635
2014-12-12;46.376
2014-12-11;45.4628
2014-12-10;45.2536
2014-12-09;43.9272
2014-12-06;44.1708
2014-12-05;43.9696
2014-12-04;45.5901
2014-12-03;42.6997
2014-12-02;43.6305
2014-11-29;41.7135
2014-11-28;40.616
2014-11-27;39.4262
2014-11-26;38.1329
2014-11-25;37.9745
2014-11-22;38.8979
2014-11-21;39.4216
2014-11-20;40.0864
2014-11-19;40.2499
2014-11-18;40.755
2014-11-15;40.7323
2014-11-14;39.8904
2014-11-13;40.1629
2014-11-12;39.6531
2014-11-11;40.2267
2014-11-08;41.5675
2014-11-07;39.4391
2014-11-06;38.7919
2014-11-01;37.7345
2014-10-31;39.7075
2014-10-30;39.4766
2014-10-29;39.275
2014-10-28;38.8675
2014-10-25;38.6344
2014-10-24;38.7196
2014-10-23;38.3354
2014-10-22;38.5393
2014-10-21;38.1606
2014-10-18;38.6251
2014-10-17;38.3724
2014-10-16;38.1278
2014-10-15;37.8241
2014-10-14;37.5239
2014-10-11;37.2424
2014-10-10;37.1165
2014-10-09;36.9058
2014-10-08;36.6283
2014-10-07;36.5583
2014-10-04;36.4922
2014-10-03;36.3203
2014-10-02;36.1058
2014-10-01;35.9815
2014-09-30;35.9449
2014-09-27;35.5709
2014-09-26;35.0402
2014-09-25;35.3614
2014-09-24;35.6068
2014-09-23;35.427
2014-09-20;35.1981
2014-09-19;35.3361
2014-09-18;35.7668
2014-09-17;36.1146
2014-09-16;35.3886
2014-09-13;35.114
2014-09-12;34.965
2014-09-11;34.8762
2014-09-10;34.8137
2014-09-09;35.2819
2014-09-06;35.0685
2014-09-05;35.0629
2014-09-04;35.5395
2014-09-03;35.6221
2014-09-02;35.8102
2014-08-30;35.5744
2014-08-29;34.9796
2014-08-28;34.7815
2014-08-27;34.7911
2014-08-26;34.6775
2014-08-23;34.6897
2014-08-22;35.0067
2014-08-21;35.1161
2014-08-20;35.1892
2014-08-19;35.1695
2014-08-16;35.0993
2014-08-15;35.1656
2014-08-14;35.375
2014-08-13;35.2949
2014-08-12;35.3147
2014-08-09;35.8351
2014-08-08;35.4294
2014-08-07;35.214
2014-08-06;34.8898
2014-08-05;34.7484
2014-08-02;34.7051
2014-08-01;34.4583
2014-07-31;34.9768
2014-07-30;34.9575
2014-07-29;34.6986
2014-07-26;34.4252
2014-07-25;34.5755
2014-07-24;34.3346
2014-07-23;34.5192
2014-07-22;34.6551
2014-07-19;34.6892
2014-07-18;34.2906
2014-07-17;33.8188
2014-07-16;33.826
2014-07-15;33.8097
2014-07-12;33.6062
2014-07-11;33.3336
2014-07-10;33.521
2014-07-09;33.8271
2014-07-08;33.8514
2014-07-05;33.6292
2014-07-04;33.5491
2014-07-03;33.7418
2014-07-02;33.725
2014-07-01;33.3679
2014-06-28;33.1712
2014-06-27;33.1622
2014-06-26;33.2731
2014-06-25;33.3133
2014-06-24;33.6455
2014-06-21;33.7557
2014-06-20;33.6943
2014-06-19;34.0586
2014-06-18;34.1454
2014-06-17;33.9109
2014-06-12;33.5527
2014-06-11;33.5872
2014-06-10;33.524
2014-06-07;33.8831
2014-06-06;34.0414
2014-06-05;34.2143
2014-06-04;34.2059
2014-06-03;34.213
2014-05-31;34.1731
2014-05-30;34.1109
2014-05-29;33.8647
2014-05-28;33.6415
2014-05-27;33.4237
2014-05-24;33.7486
2014-05-23;33.7487
2014-05-22;34.1983
2014-05-21;34.1011
2014-05-20;34.2581
2014-05-17;34.2401
2014-05-16;33.9984
2014-05-15;33.9801
2014-05-14;34.0931
2014-05-13;34.5611
2014-05-09;34.4064
2014-05-08;34.9863
2014-05-07;34.9645
2014-05-06;35.1079
2014-05-01;34.8667
2014-04-30;34.7818
2014-04-29;35.2507
2014-04-26;35.1366
2014-04-25;34.8756
2014-04-24;34.7944
2014-04-23;34.8168
2014-04-22;34.7802
2014-04-19;34.706
2014-04-18;35.2121
2014-04-17;35.2925
2014-04-16;35.3293
2014-04-15;35.4048
2014-04-12;34.9974
2014-04-11;34.9483
2014-04-10;35.0346
2014-04-09;34.618
2014-04-08;34.3781
2014-04-05;34.1734
2014-04-04;34.1642
2014-04-03;33.9612
2014-04-02;33.9232
2014-04-01;34.5766
2014-03-29;34.9514
2014-03-28;34.8372
2014-03-27;34.6507
2014-03-26;35.1426
2014-03-25;35.2962
2014-03-22;35.5699
2014-03-21;35.3084
2014-03-20;35.6596
2014-03-19;35.8818
2014-03-18;36.0645
2014-03-15;36.0143
2014-03-14;35.531
2014-03-13;35.4634
2014-03-12;35.254
2014-03-08;35.2416
2014-03-07;35.1702
2014-03-06;35.3012
2014-03-05;35.6383
2014-03-04;35.8885
2014-03-01;35.5414
2014-02-28;35.2155
2014-02-27;34.9723
2014-02-26;34.7622
2014-02-25;34.7298
2014-02-22;34.8074
2014-02-21;35.088
2014-02-20;34.8163
2014-02-19;34.3909
2014-02-18;34.5024
2014-02-15;34.6019
2014-02-14;34.1591
2014-02-13;33.9134
2014-02-12;34.0224
2014-02-11;34.0153
2014-02-08;33.881
2014-02-07;34.2104
2014-02-06;34.502
2014-02-05;35.1044
2014-02-04;34.4931
2014-02-01;34.3169
2014-01-31;34.4103
2014-01-30;33.4511
2014-01-29;33.7213
2014-01-28;33.8248
2014-01-25;33.0903
2014-01-24;32.6397
2014-01-23;32.4787
2014-01-22;32.3398
2014-01-21;32.2838
2014-01-18;32.0298
2014-01-17;31.8867
2014-01-16;31.9672
2014-01-15;32.141
2014-01-14;32.0159
2014-01-11;31.6295
2014-01-10;31.606
2014-01-01;31.1228
2013-12-31;31.0568
2013-12-28;31.1472
2013-12-27;31.1806
2013-12-26;31.2682
2013-12-25;31.3193
2013-12-24;31.6817
2013-12-21;31.5793
2013-12-20;31.7234
2013-12-19;31.9918
2013-12-18;31.9244
2013-12-17;31.9753
2013-12-14;31.738
2013-12-13;31.869
2013-12-12;31.9067
2013-12-11;31.7267
2013-12-10;31.7973
2013-12-07;32.2515
2013-12-06;32.4886
2013-12-05;32.3808
2013-12-04;32.2229
2013-12-03;32.3413
2013-11-30;32.4755
2013-11-29;32.4279
2013-11-28;32.4923
2013-11-27;32.494
2013-11-26;32.1733
2013-11-23;32.5587
2013-11-22;32.7576
2013-11-21;32.7041
2013-11-20;32.6833
2013-11-19;32.5528
2013-11-16;32.6529
2013-11-15;32.7743
2013-11-14;32.9552
2013-11-13;32.9212
2013-11-12;32.9955
2013-11-09;33.1631
2013-11-08;32.8301
2013-11-07;32.8969
2013-11-06;32.8586
2013-11-02;32.8242
2013-11-01;32.6189
2013-10-31;32.634
2013-10-30;32.7552
2013-10-29;32.5791
2013-10-26;32.6572
2013-10-25;32.502
2013-10-24;32.5538
2013-10-23;32.4869
2013-10-22;32.5407
2013-10-19;32.4976
2013-10-18;32.6298
2013-10-17;32.7789
2013-10-16;32.7973
2013-10-15;32.8293
2013-10-12;32.7504
2013-10-11;33.1181
2013-10-10;33.2377
2013-10-09;33.2442
2013-10-08;33.3228
2013-10-05;33.0643
2013-10-04;32.8393
2013-10-03;33.1686
2013-10-02;32.9691
2013-10-01;33.1943
2013-09-28;32.7628
2013-09-27;32.5232
2013-09-26;32.3877
2013-09-25;32.0943
2013-09-24;32.2688
2013-09-21;31.9434
2013-09-20;31.9874
2013-09-19;32.5165
2013-09-18;32.5893
2013-09-17;32.6812
2013-09-14;32.8408
2013-09-13;32.8389
2013-09-12;32.8267
2013-09-11;33.0583
2013-09-10;33.4716
2013-09-07;33.5462
2013-09-06;33.4436
2013-09-05;33.5882
2013-09-04;33.4848
2013-09-03;33.5711
2013-08-31;33.9276
2013-08-30;33.7951
2013-08-29;34.055
2013-08-28;33.7708
2013-08-27;33.4328
2013-08-24;33.4144
2013-08-23;33.7906
2013-08-22;33.8313
2013-08-21;33.9652
2013-08-20;33.7235
2013-08-17;33.8093
2013-08-16;33.7445
2013-08-15;33.8022
2013-08-14;33.8066
2013-08-13;33.9766
2013-08-10;33.9978
2013-08-09;34.2217
2013-08-08;34.0278
2013-08-07;33.4559
2013-08-06;33.431
2013-08-03;33.2324
2013-08-02;33.4067
2013-08-01;33.7605
2013-07-31;33.4844
2013-07-30;33.509
2013-07-27;33.0352
2013-07-26;32.5685
2013-07-25;32.3932
2013-07-24;32.4975
2013-07-23;32.3155
2013-07-20;32.4029
2013-07-19;32.3093
2013-07-18;32.5682
2013-07-17;32.602
2013-07-16;32.7744
2013-07-13;32.931
2013-07-12;32.8247
2013-07-11;32.7393
2013-07-10;32.721
2013-07-09;32.9454
2013-07-06;33.1253
2013-07-05;33.2453
2013-07-04;33.0699
2013-07-03;33.0317
2013-07-02;32.9638
2013-06-29;33.0711
2013-06-28;33.452
2013-06-27;33.769
2013-06-26;33.5356
2013-06-25;33.4805
2013-06-22;33.3843
2013-06-21;33.421
2013-06-20;33.8106
2013-06-19;33.5481
2013-06-18;33.3691
2013-06-15;33.5067
2013-06-14;34.3858
2013-06-12;33.0057
2013-06-11;32.8419
2013-06-08;33.333
2013-06-07;32.3797
2013-06-06;32.0553
2013-06-05;31.736
2013-06-04;31.964
2013-06-01;31.613
2013-05-31;31.3635
2013-05-30;30.9888
2013-05-29;30.6984
2013-05-28;30.9726
2013-05-25;30.802
2013-05-24;30.8828
2013-05-23;30.4322
2013-05-22;30.3766
2013-05-21;30.5658
2013-05-18;30.6155
2013-05-17;30.6863
2013-05-16;30.6631
2013-05-15;30.8277
2013-05-14;30.8927
2013-05-09;31.4461
2013-05-08;31.3786
2013-05-07;31.2762
2013-05-01;31.7497
2013-04-30;31.9117
2013-04-27;31.6581
2013-04-26;31.5583
2013-04-25;31.7106
2013-04-24;32.0533
2013-04-23;31.6297
2013-04-20;31.7478
2013-04-19;32.3557
2013-04-18;31.756
2013-04-17;32.1472
2013-04-16;31.9
2013-04-13;31.1488
2013-04-12;30.9945
2013-04-11;31.2347
2013-04-10;31.5972
2013-04-09;32.0049
2013-04-06;32.8373
2013-04-05;33.2969
2013-04-04;33.6047
2013-04-03;33.496
2013-04-02;33.313
2013-03-30;33.0428
2013-03-29;32.9152
2013-03-28;32.5782
2013-03-27;32.7291
2013-03-26;32.4817
2013-03-23;32.6275
2013-03-22;32.2315
2013-03-21;32.4758
2013-03-20;32.2592
2013-03-19;32.6403
2013-03-16;32.0029
2013-03-15;32.0093
2013-03-14;32.0996
2013-03-13;31.8999
2013-03-12;32.0108
2013-03-08;32.7543
2013-03-07;32.8081
2013-03-06;32.9696
2013-03-05;32.9572
2013-03-02;33.1151
2013-03-01;33.0203
2013-02-28;33.3535
2013-02-27;33.4506
2013-02-26;32.1961
2013-02-23;32.5415
2013-02-22;32.3511
2013-02-21;32.222
2013-02-20;32.2308
2013-02-19;32.0232
2013-02-16;32.5538
2013-02-15;32.1545
2013-02-14;32.3186
2013-02-13;32.0307
2013-02-12;32.5885
2013-02-09;32.4327
2013-02-08;32.1163
2013-02-07;31.9469
2013-02-06;32.6485
2013-02-05;32.2817
2013-02-02;32.5378
2013-02-01;33.0319
2013-01-31;33.0047
2013-01-30;33.2539
2013-01-29;33.1021
2013-01-26;33.2174
2013-01-25;33.7414
2013-01-24;34.2657
2013-01-23;33.8528
2013-01-22;33.7853
2013-01-19;33.5665
2013-01-18;34.2376
2013-01-17;34.397
2013-01-16;34.0659
2013-01-15;33.7938
2013-01-12;33.9796
2013-01-11;34.4352
2013-01-10;34.7833
2012-12-30;35.1516
2012-12-29;35.1516
2012-12-28;35.5213
2012-12-27;35.8826
2012-12-26;36.057
2012-12-25;36.52
2012-12-22;36.5707
2012-12-21;36.6203
2012-12-20;36.4938
2012-12-19;36.9209
2012-12-18;36.6327
2012-12-15;36.6416
2012-12-14;36.596
2012-12-13;37.152
2012-12-12;37.33
2012-12-11;37.4596
2012-12-08;37.5699
2012-12-07;37.5062
2012-12-06;37.4572
2012-12-05;37.7607
2012-12-04;37.457
2012-12-01;37.3603
2012-11-30;37.8023
2012-11-29;38.0578
2012-11-28;37.6297
2012-11-27;37.7259
2012-11-24;37.8097
2012-11-23;37.7309
2012-11-22;38.3637
2012-11-21;38.7047
2012-11-20;38.9708
2012-11-17;39.0982
2012-11-16;39.2057
2012-11-15;39.7329
2012-11-14;40.003
2012-11-13;39.7851
2012-11-10;39.5979
2012-11-09;39.4574
2012-11-08;38.9878
2012-11-07;39.3821
2012-11-03;39.0733
2012-11-02;39.196
2012-11-01;39.3828
2012-10-31;39.6568
2012-10-30;39.4966
2012-10-27;39.3844
2012-10-26;38.9941
2012-10-25;39.2058
2012-10-24;38.9914
2012-10-23;38.8175
2012-10-20;38.8028
2012-10-19;38.8608
2012-10-18;39.0792
2012-10-17;39.221
2012-10-16;39.5333
2012-10-13;39.4696
2012-10-12;39.9164
2012-10-11;39.8591
2012-10-10;39.7335
2012-10-09;39.6728
2012-10-06;39.5056
2012-10-05;39.5941
2012-10-04;39.8956
2012-10-03;39.8885
2012-10-02;40.0793
2012-09-29;39.8979
2012-09-28;40.1585
2012-09-27;40.157
2012-09-26;40.0576
2012-09-25;40.0247
2012-09-22;39.873
2012-09-21;40.3912
2012-09-20;39.0725
2012-09-19;39.2395
2012-09-18;39.046
2012-09-15;39.7115
2012-09-14;40.4056
2012-09-13;40.4342
2012-09-12;40.6275
2012-09-11;40.5291
2012-09-08;40.5628
2012-09-07;41.0633
2012-09-06;41.4014
2012-09-05;41.0446
2012-09-04;41.3853
2012-09-01;41.5156
2012-08-31;41.057
2012-08-30;40.8479
2012-08-29;40.7669
2012-08-28;40.4882
2012-08-25;40.4449
2012-08-24;40.3451
2012-08-23;40.1181
2012-08-22;40.2755
2012-08-21;40.285
2012-08-18;40.0943
2012-08-17;40.2538
2012-08-16;40.3588
2012-08-15;40.4608
2012-08-14;40.6955
2012-08-11;40.6647
2012-08-10;40.113
2012-08-09;40.4089
2012-08-08;40.4089
2012-08-07;40.7619
2012-08-04;41.5903
2012-08-03;41.3614
2012-08-02;41.3535
2012-08-01;41.1655
2012-07-31;41.0746
2012-07-28;41.1459
2012-07-27;41.7353
2012-07-26;42.1529
2012-07-25;41.7134
2012-07-24;41.4944
2012-07-21;40.6681
2012-07-20;40.8227
2012-07-19;40.9893
2012-07-18;41.1726
2012-07-17;41.2948
2012-07-14;41.2023
2012-07-13;41.2451
2012-07-12;41.3766
2012-07-11;41.6067
2012-07-10;41.4326
2012-07-07;40.8617
2012-07-06;40.8025
2012-07-05;40.3818
2012-07-04;40.6978
2012-07-03;40.8575
2012-06-30;41.1652
2012-06-29;41.4668
2012-06-28;41.2206
2012-06-27;41.6461
2012-06-26;41.4176
2012-06-23;41.706
2012-06-22;41.3177
2012-06-21;41.2255
2012-06-20;41.2418
2012-06-19;40.5496
2012-06-16;41.0213
2012-06-15;41.0336
2012-06-14;41.1401
2012-06-10;40.9941
2012-06-09;41.2784
2012-06-08;40.6083
2012-06-07;41.4761
2012-06-06;42.4554
2012-06-05;43.565
2012-06-02;42.9871
2012-06-01;41.7441
2012-05-31;40.8959
2012-05-30;40.3699
2012-05-29;40.097
2012-05-26;39.8734
2012-05-25;39.802
2012-05-24;39.4374
2012-05-23;39.0895
2012-05-22;39.3039
2012-05-19;39.614
2012-05-18;38.5158
2012-05-17;38.5247
2012-05-16;37.9574
2012-05-15;37.8244
2012-05-13;37.743
2012-05-12;37.8711
2012-05-11;37.8594
2012-05-06;37.3294
2012-05-05;36.9068
2012-05-04;36.7163
2012-05-03;36.5013
2012-04-29;36.5799
2012-04-28;36.3971
2012-04-27;36.0621
2012-04-26;36.0081
2012-04-25;36.3775
2012-04-24;36.3556
2012-04-21;36.1582
2012-04-20;36.1913
2012-04-19;36.2938
2012-04-18;36.8182
2012-04-17;36.9225
2012-04-14;36.411
2012-04-13;36.4757
2012-04-12;36.9081
2012-04-11;36.5042
2012-04-10;36.4636
2012-04-07;35.7814
2012-04-06;35.762
2012-04-05;35.5739
2012-04-04;35.7096
2012-04-03;35.361
2012-03-31;35.6986
2012-03-30;35.5598
2012-03-29;35.1814
2012-03-28;34.9325
2012-03-27;35.3289
2012-03-24;35.529
2012-03-23;35.1182
2012-03-22;34.9272
2012-03-21;34.9598
2012-03-20;35.0662
2012-03-17;35.1422
2012-03-16;35.3854
2012-03-15;35.4824
2012-03-14;35.8446
2012-03-13;36.0754
2012-03-12;35.8307
2012-03-08;36.7264
2012-03-07;36.2048
2012-03-06;35.9995
2012-03-03;35.9042
2012-03-02;36.0945
2012-03-01;36.1079
2012-02-29;35.9118
2012-02-28;35.9607
2012-02-25;36.5395
2012-02-23;37.2278
2012-02-22;37.3295
2012-02-21;37.488
2012-02-18;37.898
2012-02-17;38.501
2012-02-16;38.172
2012-02-15;38.5877
2012-02-14;38.5146
2012-02-11;38.4888
2012-02-10;38.4449
2012-02-09;38.5148
2012-02-08;39.2347
2012-02-07;39.4499
2012-02-04;39.6909
2012-02-03;39.7308
2012-02-02;39.9326
2012-02-01;39.7393
2012-01-31;39.5967
2012-01-28;39.3553
2012-01-27;39.1212
2012-01-26;39.3671
2012-01-25;40.0873
2012-01-24;40.6599
2012-01-21;40.552
2012-01-20;41.032
2012-01-19;41.1276
2012-01-18;41.1781
2012-01-17;41.584
2012-01-14;41.1585
2012-01-13;41.1999
2012-01-12;41.1968
2012-01-11;41.4931
2011-12-31;41.4978
2011-12-30;41.1988
2011-12-29;40.5646
2011-12-28;39.8931
2011-12-27;40.0444
2011-12-24;40.0557
2011-12-23;40.427
2011-12-22;40.8494
2011-12-21;41.1212
2011-12-20;41.1092
2011-12-17;40.7989
2011-12-16;40.8788
2011-12-15;40.7485
2011-12-14;40.663
2011-12-13;40.4551
2011-12-10;40.6478
2011-12-09;40.2381
2011-12-08;40.091
2011-12-07;40.0136
2011-12-06;39.6266
2011-12-03;39.6091
2011-12-02;39.7329
2011-12-01;40.2927
2011-11-30;40.1585
2011-11-29;40.4373
2011-11-26;40.8074
2011-11-25;40.7393
2011-11-24;40.542
2011-11-23;40.3261
2011-11-22;40.3377
2011-11-19;40.2251
2011-11-18;39.9243
2011-11-17;40.0672
2011-11-16;39.8078
2011-11-15;39.3021
2011-11-12;39.4447
2011-11-11;39.7006
2011-11-10;38.7729
2011-11-09;39.0893
2011-11-08;39.1088
2011-11-04;39.5104
2011-11-03;39.2742
2011-11-02;39.2253
2011-11-01;38.1468
2011-10-29;39.4195
2011-10-28;39.8394
2011-10-27;40.2729
2011-10-26;40.054
2011-10-25;40.4322
2011-10-22;40.8501
2011-10-21;40.9057
2011-10-20;40.2941
2011-10-19;40.3247
2011-10-18;39.8277
2011-10-15;40.2893
2011-10-14;40.4819
2011-10-13;40.9825
2011-10-12;40.9819
2011-10-11;41.7172
2011-10-08;42.0235
2011-10-07;42.3812
2011-10-06;42.5382
2011-10-05;42.6297
2011-10-04;42.4281
2011-10-01;41.8781
2011-09-30;41.6477
2011-09-29;41.6275
2011-09-28;42.1701
2011-09-27;42.5618
2011-09-24;42.1065
2011-09-23;41.6941
2011-09-22;41.1424
2011-09-21;41.1686
2011-09-20;40.1796
2011-09-17;39.7562
2011-09-16;39.7708
2011-09-15;39.5008
2011-09-14;39.2092
2011-09-13;39.4396
2011-09-10;38.3226
2011-09-09;38.1279
2011-09-08;38.1631
2011-09-07;38.5832
2011-09-06;38.2053
2011-09-03;37.8366
2011-09-02;37.5721
2011-09-01;37.7672
2011-08-31;37.6378
2011-08-30;37.4668
2011-08-27;37.4933
2011-08-26;37.4611
2011-08-25;37.6964
2011-08-24;37.7432
2011-08-23;38.1378
2011-08-20;38.2851
2011-08-19;37.7336
2011-08-18;37.4944
2011-08-17;37.3594
2011-08-16;37.5432
2011-08-13;38.3676
2011-08-12;38.3358
2011-08-11;38.1446
2011-08-10;38.033
2011-08-09;36.6688
2011-08-06;36.1341
2011-08-05;34.9701
2011-08-04;36.1581
2011-08-03;36.0163
2011-08-02;35.4942
2011-07-30;35.6696
2011-07-29;35.4933
2011-07-28;35.3431
2011-07-27;35.2815
2011-07-26;35.4453
2011-07-23;35.2251
2011-07-22;35.4207
2011-07-21;35.538
2011-07-20;35.6223
2011-07-19;35.6881
2011-07-16;35.5237
2011-07-15;35.5045
2011-07-14;35.5865
2011-07-13;35.5469
2011-07-12;34.753
2011-07-09;34.2836
2011-07-08;34.5711
2011-07-07;34.467
2011-07-06;34.33
2011-07-05;34.498
2011-07-02;34.5235
2011-07-01;34.6868
2011-06-30;34.638
2011-06-29;34.9424
2011-06-28;35.0883
2011-06-25;34.9513
2011-06-24;34.8294
2011-06-23;34.7809
2011-06-22;34.9253
2011-06-21;35.1438
2011-06-18;34.9991
2011-06-17;34.9643
2011-06-16;34.6165
2011-06-15;34.7125
2011-06-11;34.7319
2011-06-10;34.5578
2011-06-09;34.647
2011-06-08;34.6078
2011-06-07;34.6087
2011-06-04;34.5523
2011-06-03;34.6796
2011-06-02;34.3337
2011-06-01;34.2604
2011-05-31;34.7168
2011-05-28;34.714
2011-05-27;34.4391
2011-05-26;34.7713
2011-05-25;34.7747
2011-05-24;34.7816
2011-05-21;34.1524
2011-05-20;34.1924
2011-05-19;34.5678
2011-05-18;34.5045
2011-05-17;34.7421
2011-05-14;34.5787
2011-05-13;34.4496
2011-05-12;34.2258
2011-05-11;34.5392
2011-05-07;34.3838
2011-05-06;33.9783
2011-05-05;33.7912
2011-05-04;33.7571
2011-04-30;33.7181
2011-04-29;33.6755
2011-04-28;33.8952
2011-04-27;34.1178
2011-04-26;34.0644
2011-04-23;34.081
2011-04-22;34.0004
2011-04-21;33.9842
2011-04-20;34.4438
2011-04-19;33.9689
2011-04-16;33.9238
2011-04-15;33.7608
2011-04-14;33.4279
2011-04-13;33.433
2011-04-12;32.9806
2011-04-09;33.0079
2011-04-08;33.1263
2011-04-07;33.0771
2011-04-06;33.574
2011-04-05;33.5864
2011-04-02;33.9132
2011-04-01;34.4794
2011-03-31;34.2168
2011-03-30;34.6838
2011-03-29;34.779
2011-03-26;34.8398
2011-03-25;35.1048
2011-03-24;34.9746
2011-03-23;34.737
2011-03-22;34.9547
2011-03-19;34.8761
2011-03-18;36.371
2011-03-17;35.4615
2011-03-16;35.2405
2011-03-15;34.9902
2011-03-12;34.5919
2011-03-11;34.3404
2011-03-10;34.1721
2011-03-06;34.2159
2011-03-05;34.2004
2011-03-04;34.6033
2011-03-03;34.8991
2011-03-02;34.999
2011-03-01;35.3789
2011-02-26;35.358
2011-02-25;35.5862
2011-02-23;35.2354
2011-02-22;35.0799
2011-02-19;35.0863
2011-02-18;35.0047
2011-02-17;34.9722
2011-02-16;35.0614
2011-02-15;35.1557
2011-02-12;35.1075
2011-02-11;35.4875
2011-02-10;35.5293
2011-02-09;35.6421
2011-02-08;35.6613
2011-02-05;36.0593
2011-02-04;35.9558
2011-02-03;36.1027
2011-02-02;36.2196
2011-02-01;36.2972
2011-01-29;35.8986
2011-01-28;35.7753
2011-01-27;36.2711
2011-01-26;36.1412
2011-01-25;36.0113
2011-01-22;36.2582
2011-01-21;36.4214
2011-01-20;36.3146
